dataset_id,family,decision_index,fingerprint,priority,H,B,S,V,predictors,R_variants,delta_variants,G_variants,weight
aim_aim-100-2_0-no-4,satlib_dimacs_aim,0,f7bfd2278708168403da0d5cf7be73bf0a3c52dd3d51f0fd668d034d164c6bda,7078b4daace896ee0f26f0b5c3d2d9497f00c2d843e22a1e843f81b90d23697a,1.0,1.0,0.9999999995000001,0.7228886363636364,"[24.0, 24.0, 0.0, 0.0, 0.0, 0.9999999999999979, 0.75, 0.75, 0.0, 0.0, 0.0, 0.9999999999999979, 1.12, 1.12, 0.0, 0.0, 0.0, 0.9999999999999974]","{""HBSV"": 0.897477974796384, ""HBV"": 0.897477974796384, ""HSV"": 0.8974779746468045, ""BSV"": 0.8974779746468045, ""HBS"": 0.897477974796384}","{""HBSV"": 0.0, ""HBV"": 0.0, ""HSV"": 0.0, ""BSV"": 0.0, ""HBS"": 0.0}","{""HBSV"": 0.9576543505567674, ""HBV"": 0.9034563152159999, ""HSV"": 0.9544393109927478, ""BSV"": 0.9547679107382774, ""HBS"": 0.9420681993636928, ""value_only"": 0.9533503093882254, ""response_only"": 0.5253046363954283}",0.0011574074074074073
aim_aim-100-2_0-no-4,satlib_dimacs_aim,32,bd95156a2ab3cd3b20f0436063f1e35b62b0924898625e799890f6b3d41b38fd,72c53ff77184bf3b0a61530feb38bcb2c3c468e5ca73429e9aa99359d37704be,0.9672389390489036,0.8998166715116026,0.6124999998162495,0.7258822601010101,"[4.0, 0.2916666666666667, 0.7761640004248815, 2.6611337066185636, 0.0, 0.5890365348415254, 1.375, 0.7799479166666666, 0.1272515855984765, 0.16315395261156548, 0.0909090908429752, 0.9973153175536859, 5.12, 1.3179166666666668, 0.6228260803698645, 0.47258381022873014, 0.39062499992370603, 0.9827878043139057]","{""HBSV"": 0.7887057749444166, ""HBV"": 0.858060671138186, ""HSV"": 0.7548060095381929, ""BSV"": 0.7368438057945177, ""HBS"": 0.8108327841966503}","{""HBSV"": 0.01367022425957476, ""HBV"": -0.00462844282813768, ""HSV"": 0.019667926361210064, ""BSV"": 0.019338663337036044, ""HBS"": 0.01789659679479383}","{""HBSV"": 0.8093320529370449, ""HBV"": 0.6945882940866035, ""HSV"": 0.7412336222208208, ""BSV"": 0.6920568189529203, ""HBS"": 0.8838591294080782, ""value_only"": 0.6411747215965293, ""response_only"": 0.7037479068747442}",0.0011574074074074073
aim_aim-100-2_0-no-4,satlib_dimacs_aim,19,da38d76352d666fe76eb44302148fb4f1877a88c184c7d3578f67f52674628ac,74deeefa31ec238f27f04840021b95ffe30f863508bc97f9f606fbd57c91ce12,0.8154318281910526,0.7860559233308066,0.6912442393350886,0.7453360215053764,"[12.0, 1.4838709677419355, 2.0059744272311937, 1.3518523304839039, 0.41666666663194446, 0.8394612680968665, 1.125, 0.6713709677419355, 0.2048232309366336, 0.3050820492289777, 0.11111111101234566, 0.9881877587137929, 1.12, 1.12, 0.0, 0.0, 0.0, 0.9999999999999991]","{""HBSV"": 0.7580645448269049, ""HBV"": 0.781743726713932, ""HSV"": 0.7489573692042674, ""BSV"": 0.7398534333334487, ""HBS"": 0.7623555088348152}","{""HBSV"": -0.007023296440277549, ""HBV"": -0.016117186375152914, ""HSV"": -0.0023905634665940534, ""BSV"": 7.059455166225082e-05, ""HBS"": -0.010276440813183463}","{""HBSV"": 0.40199501369789764, ""HBV"": 0.09833578901426088, ""HSV"": 0.45843497947107076, ""BSV"": 0.466244700118289, ""HBS"": 0.46001209870403426, ""value_only"": 0.4735256775697839, ""response_only"": 0.42771917227324907}",0.0011574074074074073
aim_aim-100-2_0-no-4,satlib_dimacs_aim,3,3354c4970f4e57513f028e9c3ae8aef4cdc629e3ebdaede719960fc204e2ca04,81c517f3ba32f2ead63b2ecd37699a6445eda880d225c143bf4f699c949fd292,0.9726443769052638,0.9404476368422418,0.8482142853507653,0.7244941603535353,"[2.0, 0.14583333333333334, 0.3813126087025651, 2.614715013173829, 0.49999999975, 0.556494859127769, 1.0, 0.7513020833333334, 0.06869029525578114, 0.09142833047872263, 0.12499999987499999, 0.9990764632425794, 1.12, 1.12, 0.0, 0.0, 0.0, 1.0]","{""HBSV"": 0.8658791714295022, ""HBV"": 0.8718488446627554, ""HSV"": 0.8423608691545796, ""BSV"": 0.8329616954207458, ""HBS"": 0.8718488446627554}","{""HBSV"": -0.013412719348125046, ""HBV"": -0.0074430461148718985, ""HSV"": -0.02530444007843735, ""BSV"": -0.026347844609598048, ""HBS"": -0.0074430461148718985}","{""HBSV"": 0.8403978019401187, ""HBV"": 0.6883628479568, ""HSV"": 0.6539826887454399, ""BSV"": 0.5912455113702061, ""HBS"": 0.8782025515150912, ""value_only"": 0.9096526015658841, ""response_only"": 0.34339310159597963}",0.0011574074074074073
aim_aim-100-2_0-no-4,satlib_dimacs_aim,8,5af8d03e993aae49eeea4badbe45ccc9512f8b5dffee41a3dbe73f0d243d258e,82c53623c64ee04083de11eed27d0328ddb3dbdf6603afd0d7f5e7c16e04df99,0.9292502640062548,0.8768098834992557,0.8084415580950834,0.7276360192837465,"[4.0, 0.4318181818181818, 0.7506883893142611, 1.7384362659650678, 0.0, 0.7309639613409187, 1.0, 0.7315340909090909, 0.12716836985805618, 0.1738379267139605, 0.0, 0.9964255910899621, 1.12, 1.12, 0.0, 0.0, 0.0, 0.9999999999999998]","{""HBSV"": 0.8320515564919447, ""HBV"": 0.8400737988651649, ""HSV"": 0.8176457260048678, ""BSV"": 0.8019662382406764, ""HBS"": 0.8400737988651649}","{""HBSV"": -0.011871700240090766, ""HBV"": -0.010536526246694877, ""HSV"": -0.009924359409511418, ""BSV"": -0.010643684168466283, ""HBS"": -0.010536526246694877}","{""HBSV"": 0.7289805065226355, ""HBV"": 0.4322977554808883, ""HSV"": 0.7083837108775345, ""BSV"": 0.6368977631663059, ""HBS"": 0.7774258161202274, ""value_only"": 0.8251378289131186, ""response_only"": 0.36306259541511227}",0.0011574074074074073
aim_aim-100-2_0-no-4,satlib_dimacs_aim,29,db34f9fb187f70285e2a6d51937ec2f5fc6d789ae1bd834df766a40211e98c61,8b13ba93d404ba88f9a5d08cad86707aec1c46426018486fa63905a0b97a8d6e,0.9068085961216454,0.8509409198879568,0.6395348835077519,0.7294186046511628,"[4.0, 0.6976744186046512, 1.1316767498229245, 1.6220700057545583, 0.0, 0.7531939802822878, 1.25, 0.752906976744186, 0.1672459286470061, 0.2221335883326492, 0.09999999992, 0.9943265119249979, 4.12, 1.2827906976744188, 0.525190222820289, 0.4094122473471301, 0.2427184465430295, 0.986267819076131]","{""HBSV"": 0.7745759847084063, ""HBV"": 0.8256524824982766, ""HSV"": 0.7506754867769562, ""BSV"": 0.7349314415772593, ""HBS"": 0.7902413637675085}","{""HBSV"": 0.002843031780895622, ""HBV"": 0.00014193817433716394, ""HSV"": 0.003684580014115535, ""BSV"": 0.00357871058191217, ""HBS"": 0.003732987068837179}","{""HBSV"": 0.6281035498863812, ""HBV"": 0.6619898757386471, ""HSV"": 0.542726449489137, ""BSV"": 0.487088516688793, ""HBS"": 0.7306294223624648, ""value_only"": 0.5655980311534191, ""response_only"": 0.5646796181937717}",0.0011574074074074073
aim_aim-100-2_0-no-4,satlib_dimacs_aim,34,825dad388d30b34f4040ee451b354f70265bfaf844568d0df189a934b984fbea,8e8af93a8e906cf040637f2cab55de896c42bb15c8ee9e1212e16d32dad770f1,0.9680833548981879,0.9355614038814489,0.6802721086167801,0.7230851886209029,"[4.0, 0.24489795918367346, 0.7431486308584949, 3.03452356361455, 0.0, 0.541968217080682, 1.25, 0.7767857142857143, 0.0949120161851308, 0.12218558389712487, 0.09999999992, 0.9984783140116879, 5.12, 1.3240816326530613, 0.622030638944007, 0.46978269551844926, 0.39062499992370603, 0.9829233647651936]","{""HBSV"": 0.8169853993769044, ""HBV"": 0.8684100453769593, ""HSV"": 0.7808991700745642, ""BSV"": 0.7720548269799142, ""HBS"": 0.8509209931966872}","{""HBSV"": -0.01397305806966398, ""HBV"": 0.022192797000085585, ""HSV"": -0.03078975688462915, ""BSV"": -0.026582302470583685, ""HBS"": 0.0047037448198135046}","{""HBSV"": 0.6305319948569471, ""HBV"": 0.9855053713333558, ""HSV"": 0.28599221040267386, ""BSV"": 0.29417285379079455, ""HBS"": 0.8960184076308917, ""value_only"": 0.7710097569423413, ""response_only"": 0.33636802233397045}",0.0011574074074074073
aim_aim-100-2_0-no-4,satlib_dimacs_aim,25,b5e6e615a5ce3f8d0e8aff760943a0099840f350e8293970e88f2d0aa2f897e4,901e2d19c672b4ec175a9cc8567b3b93e3566f119daa0c4b6aa1c886360ab7e8,0.751565762092381,0.7348740500199686,0.6249999997321429,0.7618229166666667,"[7.0, 1.9583333333333333, 1.8366447367111824, 0.9378611416714833, 0.0, 0.8898836844018969, 1.0, 0.6302083333333334, 0.21493448210378488, 0.34105306197061575, 0.0, 0.9834242656513532, 1.12, 1.12, 0.0, 0.0, 0.0, 1.0000000000000009]","{""HBSV"": 0.7161079369849249, ""HBV"": 0.7493383803520082, ""HSV"": 0.7099596703513276, ""BSV"": 0.7046643825842374, ""HBS"": 0.7014875573314806}","{""HBSV"": -0.009914302623414306, ""HBV"": -0.0050910892115432205, ""HSV"": -0.010262508472654419, ""BSV"": -0.007859129814381416, ""HBS"": -0.016166858370462944}","{""HBSV"": 0.18262316973345208, ""HBV"": 0.16438889346615562, ""HSV"": 0.2026912504323166, ""BSV"": 0.22079786508637092, ""HBS"": 0.1755117024114048, ""value_only"": 0.26000157302141325, ""response_only"": 0.3887154452768598}",0.0011574074074074073
aim_aim-100-2_0-no-4,satlib_dimacs_aim,12,a892a148ef6cd9a7bf872f3d3ed45edaae34851ee9559e708957c57cc837c834,b0001cce04815d09b4ef420aa6db5c3ea9e436dfba62000bbb7638c25fcc11d4,0.9097633136281853,0.8588741033483205,0.7891986059335492,0.7288211382113822,"[4.0, 0.6585365853658537, 0.886477163189573, 1.346131986503003, 0.0, 0.8061684542746781, 1.0, 0.7271341463414634, 0.13958787442928522, 0.1919699067079221, 0.0, 0.9955813299363014, 1.12, 1.12, 0.0, 0.0, 0.0, 0.999999999999998]","{""HBSV"": 0.8187782534436063, ""HBV"": 0.8288824849748229, ""HSV"": 0.8058333366002863, ""BSV"": 0.7905189028707885, ""HBS"": 0.8288824849748229}","{""HBSV"": -0.004262086863063397, ""HBV"": -0.003659636214562112, ""HSV"": -0.0038394163246351365, ""BSV"": -0.003647538318199972, ""HBS"": -0.003659636214562112}","{""HBSV"": 0.7534918682654133, ""HBV"": 0.5729668453971449, ""HSV"": 0.7200110473229829, ""BSV"": 0.6672072980965715, ""HBS"": 0.7963540885912243, ""value_only"": 0.7780238736717625, ""response_only"": 0.4658372786939525}",0.0011574074074074073
aim_aim-100-2_0-no-4,satlib_dimacs_aim,27,9278131c581fc87f5d579e8c7a6c010df91f800c26f21bd3d551e6896417bafe,b291f9f5c68a4d6d136ada2676ac2f95c72b3b3dceb17264504cb06bd4d7acfd,0.7345575960902617,0.7218713262465632,0.5545454543236363,0.753465909090909,"[7.0, 1.9545454545454546, 1.5660393797229286, 0.8012294496808693, 0.4285714285102041, 0.9137318945255172, 1.125, 0.6051136363636364, 0.21310605723965567, 0.35217526772015545, 0.11111111101234566, 0.9828877779251013, 1.12, 1.12, 0.0, 0.0, 0.0, 1.000000000000001]","{""HBSV"": 0.68607500998904, ""HBV"": 0.7365175235937258, ""HSV"": 0.6745418049087809, ""BSV"": 0.6706359793291301, ""HBS"": 0.6649784914595821}","{""HBSV"": -0.022351841693709518, ""HBV"": -0.00614284000905585, ""HSV"": -0.02702425813301368, ""BSV"": -0.025583163538252074, ""HBS"": -0.02936645216722633}","{""HBSV"": 0.05383306982791656, ""HBV"": 0.11584175087978368, ""HSV"": 0.050199577997321665, ""BSV"": 0.05342164936510207, ""HBS"": 0.05595466628768495, ""value_only"": 0.1520264076157556, ""response_only"": 0.24090289156030692}",0.0011574074074074073
aim_aim-100-2_0-no-4,satlib_dimacs_aim,21,1a24d1b4bfe3809f2ef350c4fe17dbc83ec9408f324d4733d1c0def5206e76dc,b587707e70dfc195e907c13aa02327834a5b3fd2e0e341c1f7e46dc72509d9c7,0.8023774146175207,0.7732553341908922,0.6587301584478459,0.7581944444444445,"[7.0, 1.7037037037037037, 1.8721114009037203, 1.0988479955376425, 0.0, 0.8679989909651773, 1.0, 0.6504629629629629, 0.19302002515215713, 0.2967425293150858, 0.0, 0.9880122897304194, 1.12, 1.12, 0.0, 0.0, 0.0, 1.0000000000000016]","{""HBSV"": 0.7461006894264294, ""HBV"": 0.7777274111852173, ""HSV"": 0.7372627302149012, ""BSV"": 0.7282330022571751, ""HBS"": 0.7421124583262906}","{""HBSV"": -0.008105611131543622, ""HBV"": -0.004242277181104148, ""HSV"": -0.008246031293032585, ""BSV"": -0.007997316090459616, ""HBS"": -0.011771072680439754}","{""HBSV"": 0.326145800289291, ""HBV"": 0.2888891928913851, ""HSV"": 0.3315385822475328, ""BSV"": 0.31185332975610236, ""HBS"": 0.35433650199921135, ""value_only"": 0.40756866732120667, ""response_only"": 0.412983884886852}",0.0011574074074074073
aim_aim-100-2_0-no-4,satlib_dimacs_aim,23,1a3deb446e7ca451401e7c4f0a5b013767f2f7748517c1d2e52e546f982c67a1,b86da3169d2e4774439bf358890702ac1be0f2af0ab595ee60660d0f83bb1618,0.7835820896165766,0.7597704180784339,0.6297376090595586,0.7645068027210885,"[7.0, 1.5918367346938775, 1.4834923955417345, 0.9319375299471802, 0.4285714285102041, 0.8919105748768379, 1.0, 0.625, 0.1803483024707514, 0.2885572834915106, 0.12499999987499999, 0.9881746233914682, 1.12, 1.12, 0.0, 0.0, 0.0, 1.0000000000000013]","{""HBSV"": 0.7316897421030455, ""HBV"": 0.7692179527957459, ""HSV"": 0.7225620731167711, ""BSV"": 0.7151675300024339, ""HBS"": 0.7210668067867281}","{""HBSV"": -0.005038071214336748, ""HBV"": -0.0034398787835171474, ""HSV"": -0.005067321408230296, ""BSV"": -0.005392018714244551, ""HBS"": -0.006145030539353891}","{""HBSV"": 0.2937782012713599, ""HBV"": 0.2702727210488172, ""HSV"": 0.29965719302765487, ""BSV"": 0.285006054376326, ""HBS"": 0.32621646738480903, ""value_only"": 0.332504898807928, ""response_only"": 0.45506485817688314}",0.0011574074074074073
aim_aim-100-2_0-no-4,satlib_dimacs_aim,6,7726fcf4c733f566069f3ee8414673f1f87efdceaa708b99f6dbfabb296ba2ff,baff97db797550a067f4f29aa97bd4b71d15b7b458b9036c7db758cb9ddc8097,0.9574468085192249,0.9114405443708291,0.8341013821310072,0.7257961333767786,"[4.0, 0.25806451612903225, 0.5661267346704595, 2.1937410883472834, 0.7499999998125, 0.6501798304952626, 1.0, 0.7446236559139785, 0.09149662594149198, 0.12287633503438636, 0.12499999987499999, 0.9982528354271374, 1.12, 1.12, 0.0, 0.0, 0.0, 1.0000000000000004]","{""HBSV"": 0.8525485550350729, ""HBV"": 0.8587878337704857, ""HSV"": 0.8337759853383147, ""BSV"": 0.8202015989620999, ""HBS"": 0.8587878337704857}","{""HBSV"": -0.003671424717085814, ""HBV"": -0.0032825973159505972, ""HSV"": -0.00275019070878868, ""BSV"": -0.0034662162799937724, ""HBS"": -0.0032825973159505972}","{""HBSV"": 0.8706698193281637, ""HBV"": 0.7304141953912086, ""HSV"": 0.8292069574993759, ""BSV"": 0.7867584039597142, ""HBS"": 0.8731013464491003, ""value_only"": 0.8819213079312933, ""response_only"": 0.4740589633620635}",0.0011574074074074073
aim_aim-100-2_0-no-4,satlib_dimacs_aim,4,4b6d487c0972b7be648fa13485987d882b43758ee2023dbf3dc982f4f3016751,cbc6d8446ac9204bc1006d835675cfa2ec210d1a925e429da3f3d258c751b90f,0.9720327421614043,0.9237099917162827,0.9085020238721893,0.7246993620414673,"[1.0, 0.16842105263157894, 0.37423976493960376, 2.2220485911354837, 0.0, 0.6088413868529735, 0.875, 0.7486842105263158, 0.08007960028791021, 0.1069604501538169, 0.0, 0.9986662492946804, 1.12, 1.12, 0.0, 0.0, 0.0, 1.0000000000000016]","{""HBSV"": 0.8665456998902684, ""HBV"": 0.8665456998902684, ""HSV"": 0.8617637549043511, ""BSV"": 0.8472400421839118, ""HBS"": 0.8665456998902684}","{""HBSV"": 0.0006665284607662025, ""HBV"": -0.005303144772486945, ""HSV"": 0.019402885749771448, ""BSV"": 0.014278346763165972, ""HBS"": -0.005303144772486945}","{""HBSV"": 0.9214985600635973, ""HBV"": 0.7168048289681809, ""HSV"": 0.9631848671685369, ""BSV"": 0.9415184510330568, ""HBS"": 0.8783953891532669, ""value_only"": 0.9108723329557422, ""response_only"": 0.5345825213031791}",0.0011574074074074073
aim_aim-100-2_0-no-4,satlib_dimacs_aim,16,483a15aaa3e8caf907cf3678d4024408c3156ab20fe6a759edb7d734c652f838,daf0e037e1d0b03395501b23cae73219ec6ba8cb0ddf32c69ca5a015e58e217b,0.8651502843535149,0.8131781541890006,0.6873239433870422,0.7411548584435909,"[7.0, 0.9295774647887324, 1.1545860017982645, 1.2420546369619834, 0.4285714285102041, 0.8457566967179896, 1.125, 0.6936619718309859, 0.1850351275110034, 0.26675114790541954, 0.11111111101234566, 0.9911487666879407, 1.12, 1.12, 0.0, 0.0, 0.0, 1.0000000000000002]","{""HBSV"": 0.7737255220290723, ""HBV"": 0.8048755580479645, ""HSV"": 0.7610046829568475, ""BSV"": 0.7454503310737661, ""HBS"": 0.784897435831473}","{""HBSV"": -0.020114139583569335, ""HBV"": -0.007867791472559782, ""HSV"": -0.02159335006945795, ""BSV"": -0.021726482008445736, ""HBS"": -0.027845913689051316}","{""HBSV"": 0.3147875882840032, ""HBV"": 0.3248081548596364, ""HSV"": 0.29498175298056656, ""BSV"": 0.23868690859479536, ""HBS"": 0.3636388661781323, ""value_only"": 0.5609110225068699, ""response_only"": 0.26450355695684735}",0.0011574074074074073
aim_aim-100-2_0-no-4,satlib_dimacs_aim,22,e53c44f5a80cfd25649a046d0bf5ad0b49aa4ee4d25928e3ddc9a5223515a560,dc129c428a0186075084cff2239200933a0b36022a08ae6c2a9c7faa92018f76,0.7874420999068024,0.7647113881488974,0.6386554619111645,0.766029411764706,"[7.0, 1.7254901960784315, 1.783128242257201, 1.0334038670728822, 0.0, 0.8763998696704199, 1.0, 0.6348039215686274, 0.19149044102573148, 0.3016528950402474, 0.0, 0.9871757636121664, 1.12, 1.12, 0.0, 0.0, 0.0, 0.9999999999999993]","{""HBSV"": 0.7367278133173822, ""HBV"": 0.772657831579263, ""HSV"": 0.7276293945250014, ""BSV"": 0.7205595487166785, ""HBS"": 0.727211837326082}","{""HBSV"": -0.009372876109047135, ""HBV"": -0.005069579605954222, ""HSV"": -0.009633335689899769, ""BSV"": -0.007673453540496644, ""HBS"": -0.014900621000208614}","{""HBSV"": 0.2676716494709202, ""HBV"": 0.24784477912602154, ""HSV"": 0.2747489447679101, ""BSV"": 0.28296774663267865, ""HBS"": 0.26551205780379655, ""value_only"": 0.3580107974093602, ""response_only"": 0.3959283395157117}",0.0011574074074074073
aim_aim-100-2_0-no-4,satlib_dimacs_aim,26,167b9e163a06434c6eb1809f9de498310abfbbb09894f63d81a544459fa4db39,e5311a0e2072ee3e999f97c0a06a03e9ec11bebd2a320862f84afdb50f21d404,0.7463493781341702,0.7294144086410055,0.6149068320346052,0.752409420289855,"[7.0, 1.826086956521739, 1.5506569130545225, 0.8491692614457886, 0.4285714285102041, 0.9037111473210689, 1.0, 0.6195652173913043, 0.20349614377009842, 0.32844991573038007, 0.0, 0.9848902393485586, 1.12, 1.12, 0.0, 0.0, 0.0, 0.9999999999999994]","{""HBSV"": 0.7084268516827495, ""HBV"": 0.7426603636027816, ""HSV"": 0.7015660630417946, ""BSV"": 0.6962191428673822, ""HBS"": 0.6943449436268084}","{""HBSV"": -0.007681085302175372, ""HBV"": -0.006678016749226523, ""HSV"": -0.00839360730953298, ""BSV"": -0.00844523971685518, ""HBS"": -0.007142613704672174}","{""HBSV"": 0.17567018897525374, ""HBV"": 0.12341703166291579, ""HSV"": 0.18981639025140498, ""BSV"": 0.1880916835490559, ""HBS"": 0.22084645222374383, ""value_only"": 0.22828128013005025, ""response_only"": 0.4187466061439732}",0.0011574074074074073
aim_aim-100-2_0-no-4,satlib_dimacs_aim,33,6181b09a0ece11c69bd3620aa420c2b8548f52ce1105d709c468db50a80c099e,e8b9852ec9af11d6ace674e91cf41a6cb7a0a9bbf0d40c8a0e81f79ce2319f05,0.9359847186294472,0.8915555041208375,0.7868131864984609,0.7261535686535687,"[12.0, 0.5054945054945055, 1.4553699455950158, 2.8791014084162656, 0.6666666666111111, 0.618202813441275, 1.125, 0.7596153846153846, 0.10842080912456657, 0.1427311915710238, 0.11111111101234566, 0.9977588887261916, 3.12, 1.22989010989011, 0.4046582997697136, 0.3290198824973474, 0.0, 0.9910369151351391]","{""HBSV"": 0.8309584574465684, ""HBV"": 0.8462172483768737, ""HSV"": 0.8116889269591934, ""BSV"": 0.7986371294504979, ""HBS"": 0.8462172483768737}","{""HBSV"": 0.04225268250215175, ""HBV"": -0.011843422761312228, ""HSV"": 0.05688291742100049, ""BSV"": 0.061793323655980226, ""HBS"": 0.03538446418022345}","{""HBSV"": 0.9818271432127902, ""HBV"": 0.42758090517487496, ""HSV"": 0.9834899150217823, ""BSV"": 0.9862930132628422, ""HBS"": 0.9702775902373486, ""value_only"": 0.8215762493304594, ""response_only"": 0.9214651704249939}",0.0011574074074074073
aim_aim-100-2_0-no-4,satlib_dimacs_aim,31,e3098179979f94dbbc6c0f0f81617bfd5d024d6f94e38313ba2cd9a000c118ad,f33fa601860655dd4e30cb5777b009a89156ee8fdc646be316a522580b0b963d,0.9768130241768999,0.9081963058489994,0.5619834709211114,0.7237220103129194,"[4.0, 0.16161616161616163, 0.5262228799042871, 3.256004049261251, 0.499999999875, 0.5090991771022677, 1.5, 0.7815656565656566, 0.11561134487130906, 0.14792275447644904, 0.24999999983333332, 0.9978970673540885, 5.12, 1.3119191919191922, 0.6142543755761928, 0.4682105261448278, 0.39062499992370603, 0.98326888302004]","{""HBSV"": 0.7750355506848419, ""HBV"": 0.8626891139663236, ""HSV"": 0.7351380831769828, ""BSV"": 0.7175051424574816, ""HBS"": 0.7929361874018565}","{""HBSV"": 0.021104659388481162, ""HBV"": 0.04395002535090575, ""HSV"": 0.007353140564269611, ""BSV"": 0.005996611106094618, ""HBS"": 0.03086165179623912}","{""HBSV"": 0.8256147643424047, ""HBV"": 0.9987267320435254, ""HSV"": 0.507646591608352, ""BSV"": 0.430956523103524, ""HBS"": 0.9089636517816826, ""value_only"": 0.568125939516468, ""response_only"": 0.7825607966567224}",0.0011574074074074073
dubois_dubois25,satlib_dimacs_dubois,16,a1290ba5d9635bcf85f9954d2a3746ede11e546f1ac87d23b1d0aa23b69c3c16,01f5c05a26453e44c9650a803c9198d8345f09732946dd04d178be586861f2d0,1.0,0.9134205698920208,0.9878048776783537,0.7695121951219512,"[12.0, 0.4878048780487805, 2.013635847858565, 4.127953479647753, 0.6666666666111111, 0.2558912341444267, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0000000000000009, 1.1600000000000001, 1.1600000000000001, 0.0, 0.0, 0.0, 1.000000000000001]","{""HBSV"": 0.889123518635778, ""HBV"": 0.889123518635778, ""HSV"": 0.889123518635778, ""BSV"": 0.8854944025492854, ""HBS"": 0.889123518635778}","{""HBSV"": -0.0008007067355276787, ""HBV"": -0.0008007067355276787, ""HSV"": -0.0008007067355276787, ""BSV"": -0.0010460477334145457, ""HBS"": -0.0008007067355276787}","{""HBSV"": 0.9471855472957575, ""HBV"": 0.8762862547366971, ""HSV"": 0.9441934956918497, ""BSV"": 0.9400622430630534, ""HBS"": 0.9307862585596065, ""value_only"": 0.9442834544126081, ""response_only"": 0.5141364533615609}",0.0010162601626016261
